{'formasi_id': '07cfc4b9-ff47-4682-9a5f-3fb9bf276314', 'ins_nm': 'Badan Narkotika Nasional', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'BADAN NARKOTIKA NASIONAL | BNNP JATIM | BNNK SIDOARJO | KLINIK PRATAMA BNNK SIDOARJO', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '7400000', 'gaji_max': '8000000', 'jumlah_ms': 0}
{'formasi_id': '7727782d-d202-43a7-8a7f-c47d4b03b06d', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | Dinas Kesehatan | UPTD PUSKESMAS | Puskesmas Muser', 'jumlah_formasi': 5, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': '7f656a94-f2ea-4743-8ae7-204fc2fb639f', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | RSUD PANGLIMA SEBAYA | Wakil Direktur Pelayanan | Bidang Pelayanan Medik | INSTALASI RAWAT INAP | INTERMEDIET', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': '7f75bfdc-26d1-4930-a5dc-111c3d3e95af', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | Dinas Kesehatan | UPTD PUSKESMAS | Puskesmas Suatang Baru', 'jumlah_formasi': 5, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': '88cd1b96-11c6-4ddb-a584-5943bd4621ab', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | Dinas Kesehatan | UPTD PUSKESMAS | Puskesmas Batu Kajang', 'jumlah_formasi': 5, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': '8bda51d4-b630-4b97-ba48-6a3414176595', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | Dinas Kesehatan | UPTD PUSKESMAS | Puskesmas Long Kali', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': '8fa6354a-1eac-462f-9ebc-d959a77b3464', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | Dinas Kesehatan | UPTD PUSKESMAS | Puskesmas Muara Komam', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': '9b0f5f05-0048-4304-8330-d4290bd98d1e', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | Dinas Kesehatan | UPTD PUSKESMAS | Puskesmas Lolo', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': 'ab0f844f-0e81-436b-b19a-5b3d0b8af134', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | Dinas Kesehatan | UPTD PUSKESMAS | Puskesmas Mendik', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': 'b88e46f7-974e-4d96-a8f5-72c13a51c75b', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | RSUD PANGLIMA SEBAYA | Wakil Direktur Pelayanan | Bidang Pelayanan Medik | INSTALASI RAWAT INAP | ANDEN GEDANG', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': 'c05185c6-898b-4894-8c0a-09c2e8567b0d', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | RSUD PANGLIMA SEBAYA | Wakil Direktur Pelayanan | Bidang Pelayanan Medik | INSTALASI BEDAH CENTRAL', 'jumlah_formasi': 11, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '6000000', 'jumlah_ms': 0}
{'formasi_id': 'd054e308-3f28-4883-816f-d0a843a8804c', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | Dinas Kesehatan | UPTD PUSKESMAS | Puskesmas Senaken', 'jumlah_formasi': 4, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': 'd3800fef-be4d-4b73-85ca-cc2941fb2d9e', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | RSUD PANGLIMA SEBAYA | Wakil Direktur Pelayanan | Bidang Pelayanan Medik | INSTALASI HEMODIALISA', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': 'fa7f2453-4b6d-4ef6-aa34-550de5edaf08', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | RSUD PANGLIMA SEBAYA | Wakil Direktur Pelayanan | Bidang Pelayanan Medik | INSTALASI RAWAT INAP | PANGERAN MENTERI/PINERE', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': 'fd0568cf-fac4-4b79-825b-04c4c9ae6528', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | RSUD PANGLIMA SEBAYA | Wakil Direktur Pelayanan | Bidang Pelayanan Medik | INSTALASI RAWAT JALAN | KLINIK ANAK', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': 'fea9c6e7-eea1-4a96-8be6-7d742d53ee9e', 'ins_nm': 'Pemerintah Kab. Paser', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASER | RSUD PANGLIMA SEBAYA | Wakil Direktur Pelayanan | Bidang Pelayanan Medik | INSTALASI ICU/NICU/PICU | INSENTIVE CARE UNIT ICU', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2400000', 'gaji_max': '4000000', 'jumlah_ms': 0}
{'formasi_id': '0152d3a9-ad31-4cd6-b672-8be9810a6945', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS PUSPO', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': '0ccf2b62-1e2f-4def-aba6-6dccff7118e2', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS WINONGAN', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': '0e39c847-1554-49d6-b642-5c0e3b3604f3', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS PASREPAN', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': '262985b3-5d5c-41be-9964-e38f855708df', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS SUKOREJO', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': '2c09a922-bbca-410a-ad05-b4525e6d0d69', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS PURWOSARI', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': '3687f768-a266-41b4-8895-2c1a5a8898b4', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | UOBK RUMAH SAKIT UMUM DAERAH BANGIL', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4523903', 'jumlah_ms': 0}
{'formasi_id': '3ac2da16-c1c8-4883-8a93-0390da89122c', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBK RUMAH SAKIT UMUM DAERAH GRATI', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4523903', 'jumlah_ms': 0}
{'formasi_id': '55ee1530-5c66-4cbc-af62-239a49a0f35c', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS NONGKOJAJAR', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': '98057e01-0988-4663-b040-9b4fc2770bf5', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS LEKOK', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': 'ad9488d7-a620-4463-b9f9-35a236a166ed', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS NGULING', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4523903', 'jumlah_ms': 0}
{'formasi_id': 'be5a47f1-28e2-44e6-9dae-49dec5c5516b', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS AMBAL-AMBIL', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': 'd6841d5e-b316-48ae-8cc7-c0b07df2cb06', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS GEMPOL', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': 'e8ea12c1-e59c-4bea-b158-08bd35e80817', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS WONOREJO', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4523903', 'jumlah_ms': 0}
{'formasi_id': 'f8022e16-dfe4-4e06-8120-1bb4a93e3cae', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS KEPULUNGAN', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': 'fc05d6ef-290e-4faf-83ce-0b0fd948888d', 'ins_nm': 'Pemerintah Kab. Pasuruan', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PASURUAN | DINAS KESEHATAN | UOBF PUSKESMAS REJOSO', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '4024449', 'gaji_max': '4898686', 'jumlah_ms': 0}
{'formasi_id': '01e3ffa2-b45a-46a0-b4f6-972123870f01', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS WEDARIJAKSA I', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '03551c73-eed6-42f4-acfe-39b8f67e40e6', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS TAMBAKROMO', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '099e519f-fb3c-4862-8eff-5054a193cbdf', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | UPT RSUD KAYEN pada DINAS KESEHATAN | BIDANG PELAYANAN | SEKSI PELAYANAN KEPERAWATAN', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '1e147d36-5902-4675-8235-bd5d9a9ca655', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS JAKEN', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '2414db0c-6ce0-4ea2-813d-47d2cc2b56ea', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS GEMBONG', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '5f624d69-7fd4-4afd-831e-09bce73d1217', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS MARGOYOSO II', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '66cc2df9-74ca-40a6-b07c-b9f2d8d3c0e6', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS DUKUHSETI', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '6b04a5e1-5d99-4c6a-b78e-05f62afdd764', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS KAYEN', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '6fe78b47-5e65-4558-ac3e-a53247c6c318', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS JAKENAN', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '7104ac47-f5e3-42be-9a90-441f84d5805f', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | UPT RSUD RAA SOEWONDO pada DINAS KESEHATAN | WAKIL DIREKTUR PELAYANAN | BIDANG KEPERAWATAN - UPT RSUD RAA SOEWONDO | SEKSI KEPERAWATAN RAWAT INAP', 'jumlah_formasi': 5, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '748e6065-c8c5-4ec5-8d5c-bce596543fbb', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS WEDARIJAKSA II', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '87426314-85aa-41a3-9a0d-c6b7eae2999a', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS SUKOLILO II', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '8e53ddac-85cb-45a7-b672-a6734f172a44', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS PUCAKWANGI II', 'jumlah_formasi': 2, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '8fc7588d-7477-413c-a3f9-805359e8c47a', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS TLOGOWUNGU', 'jumlah_formasi': 3, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': 'a53137ae-4588-47ac-a47a-9eda4e07207c', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS JUWANA', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': 'cb7926da-a27f-41ec-aa1a-ad95ac695c88', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | UPT RSUD RAA SOEWONDO pada DINAS KESEHATAN | WAKIL DIREKTUR PELAYANAN | BIDANG KEPERAWATAN - UPT RSUD RAA SOEWONDO | SEKSI KEPERAWATAN RAWAT JALAN - UPT RSUD RAA SOEWONDO', 'jumlah_formasi': 6, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': 'faff62f8-f3b6-4a39-84ba-4ce70b7deb76', 'ins_nm': 'Pemerintah Kab. Pati', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'PEMERINTAH KABUPATEN PATI | DINAS KESEHATAN | UPTD PUSKESMAS WINONG I', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '2500000', 'gaji_max': '3000000', 'jumlah_ms': 0}
{'formasi_id': '0b0bee90-c8bd-4632-8dc3-e16021db6030', 'ins_nm': 'Pemerintah Kab. Pegunungan Arfak', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kabupaten Pegunungan Arfak | Dinas Kesehatan | Bidang Pelayanan Kesehatan dan Sumber Daya Kesehatan | Puskesmas Taige', 'jumlah_formasi': 1, 'disable': 0, 'gaji_min': '3685300', 'gaji_max': '4685300', 'jumlah_ms': 0}
{'formasi_id': '1b1eeb09-b72a-4cae-a754-a8026862ecc0', 'ins_nm': 'Pemerintah Kab. Pegunungan Arfak', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kabupaten Pegunungan Arfak | Dinas Kesehatan | Bidang Pelayanan Kesehatan dan Sumber Daya Kesehatan | Puskesmas Hingk', 'jumlah_formasi': 4, 'disable': 0, 'gaji_min': '3685300', 'gaji_max': '4685300', 'jumlah_ms': 0}
{'formasi_id': '1cbf0264-22da-43f4-97ca-e6fb5b199721', 'ins_nm': 'Pemerintah Kab. Pegunungan Arfak', 'jp_nama': 'PPPK Tenaga Kesehatan', 'formasi_nm': 'KHUSUS', 'jabatan_nm': 'PERAWAT TERAMPIL', 'lokasi_nm': 'Pemerintah Kabupaten Pegunungan Arfak | Dinas Kesehatan | Bidang Pelayanan Kesehatan dan Sumber Daya Kesehatan | Puskesmas Didohu', 'jumlah_formasi': 5, 'disable': 0, 'gaji_min': '3685300', 'gaji_max': '4685300', 'jumlah_ms': 0}
